taxon_oid,domain,taxon_name
3300011018,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 5 (Metagenome Metatranscriptome)"
3300011019,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 38 (Metagenome Metatranscriptome)"
3300011020,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 78 (Metagenome Metatranscriptome)"
3300011021,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 7 (Metagenome Metatranscriptome)"
3300011022,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 14 (Metagenome Metatranscriptome)"
3300011023,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 29 (Metagenome Metatranscriptome)"
3300011024,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 8 (Metagenome Metatranscriptome)"
3300011025,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 46 (Metagenome Metatranscriptome)"
3300011026,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 51 (Metagenome Metatranscriptome)"
3300011027,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 70 (Metagenome Metatranscriptome)"
3300011028,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 64 (Metagenome Metatranscriptome)"
3300011029,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 32 (Metagenome Metatranscriptome)"
3300011030,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 83 (Metagenome Metatranscriptome)"
3300011031,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 24 (Metagenome Metatranscriptome)"
3300011032,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 27 (Metagenome Metatranscriptome)"
3300011033,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 33 (Metagenome Metatranscriptome)"
3300011034,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 30 (Metagenome Metatranscriptome)"
3300011035,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 23 (Metagenome Metatranscriptome)"
3300011036,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany -  Metatranscriptome 82 (Metagenome Metatranscriptome)"
3300011037,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 80 (Metagenome Metatranscriptome)"
3300011038,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 28 (Metagenome Metatranscriptome)"
3300011039,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 20 (Metagenome Metatranscriptome)"
3300011040,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 79 (Metagenome Metatranscriptome)"
3300011041,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 17 (Metagenome Metatranscriptome)"
3300011042,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany -  Metatranscriptome 76 (Metagenome Metatranscriptome)"
3300011043,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 6 (Metagenome Metatranscriptome)"
3300011044,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 26 (Metagenome Metatranscriptome)"
3300011045,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 66 (Metagenome Metatranscriptome)"
3300011046,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 68 (Metagenome Metatranscriptome)"
3300011047,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 34 (Metagenome Metatranscriptome)"
3300011048,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 37 (Metagenome Metatranscriptome)"
3300011049,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 35 (Metagenome Metatranscriptome)"
3300011050,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 56 (Metagenome Metatranscriptome)"
3300011051,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 21 (Metagenome Metatranscriptome)"
3300011052,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 75 (Metagenome Metatranscriptome)"
3300011053,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany -  Metatranscriptome 9 (Metagenome Metatranscriptome)"
3300011054,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 1 (Metagenome Metatranscriptome)"
3300011055,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 31 (Metagenome Metatranscriptome)"
3300011056,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 16 (Metagenome Metatranscriptome)"
3300011057,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 25 (Metagenome Metatranscriptome)"
3300011058,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 22 (Metagenome Metatranscriptome)"
3300011059,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 44 (Metagenome Metatranscriptome)"
3300011060,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 73 (Metagenome Metatranscriptome)"
3300011061,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 12 (Metagenome Metatranscriptome)"
3300011062,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 72 (Metagenome Metatranscriptome)"
3300011063,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 15 (Metagenome Metatranscriptome)"
3300011064,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 2 (Metagenome Metatranscriptome)"
3300011065,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 11 (Metagenome Metatranscriptome)"
3300011066,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 3 (Metagenome Metatranscriptome)"
3300011067,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 41 (Metagenome Metatranscriptome)"
3300011068,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 67 (Metagenome Metatranscriptome)"
3300011069,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 19 (Metagenome Metatranscriptome)"
3300011070,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 52 (Metagenome Metatranscriptome)"
3300011071,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 42 (Metagenome Metatranscriptome)"
3300011072,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 48 (Metagenome Metatranscriptome)"
3300011073,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 74 (Metagenome Metatranscriptome)"
3300011074,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 40 (Metagenome Metatranscriptome)"
3300011075,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 36 (Metagenome Metatranscriptome)"
3300011076,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 59 (Metagenome Metatranscriptome)"
3300011077,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 57 (Metagenome Metatranscriptome)"
3300011078,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 50 (Metagenome Metatranscriptome)"
3300011079,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 54 (Metagenome Metatranscriptome)"
3300011080,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 53 (Metagenome Metatranscriptome)"
3300011081,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 60 (Metagenome Metatranscriptome)"
3300011082,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 4 (Metagenome Metatranscriptome)"
3300011083,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 45 (Metagenome Metatranscriptome)"
3300011084,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 47 (Metagenome Metatranscriptome)"
3300011085,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 71 (Metagenome Metatranscriptome)"
3300011086,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 49 (Metagenome Metatranscriptome)"
3300011087,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 55 (Metagenome Metatranscriptome)"
3300011088,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 62 (Metagenome Metatranscriptome)"
3300011089,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 58 (Metagenome Metatranscriptome)"
3300011090,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 69 (Metagenome Metatranscriptome)"
3300011106,*Microbiome,"Soil and rhizosphere microbial communities from Centre INRS-Institut Armand-Frappier, Laval, Canada - Soil microcosm metaTmtLMC (Metagenome Metatranscriptome)"
3300011107,*Microbiome,"Soil and rhizosphere microbial communities from Centre INRS-Institut Armand-Frappier, Laval, Canada - Soil microcosm metaTmtHAC (Metagenome Metatranscriptome)"
3300011108,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 77 (Metagenome Metatranscriptome)"
3300011109,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 18 (Metagenome Metatranscriptome)"
3300011110,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 65 (Metagenome Metatranscriptome)"
3300011169,*Microbiome,"Saline lake microbial communities from Deep lake, Antarctica - Metagenome #50"
3300011170,*Microbiome,"Saline lake microbial communities from Deep lake, Antarctica - Metagenome #51"
3300011171,*Microbiome,"Saline lake microbial communities from Deep lake, Antarctica - Metagenome #285"
3300011177,*Microbiome,"Saline lake microbial communities from Deep lake, Antarctica - Metagenome #134"
3300011178,*Microbiome,"Freshwater bacterial and archeal communities from Indian Creek, Illinois, USA - JTO16cm metaG"
3300011179,*Microbiome,"Saline lake microbial communities from Deep lake, Antarctica - Metagenome #192"
3300011180,*Microbiome,"Freshwater bacterial and archeal communities from Indian Creek, Illinois, USA - 3C3 metaG"
3300011181,*Microbiome,"Saline lake microbial communities from Deep Lake, Antarctica - Metagenome #681"
3300011182,*Microbiome,"Freshwater bacterial and archeal communities from Indian Creek, Illinois, USA - 4C3 metaG"
3300011183,*Microbiome,"Freshwater bacterial and archeal communities from Indian Creek, Illinois, USA - JTO22cm metaG"
3300011184,*Microbiome,"Freshwater bacterial and archeal communities from Indian Creek, Illinois, USA - Floc-Cal metaG"
3300011185,*Microbiome,"Saline lake microbial communities from Rauer Islands, Antarctica - Metagenome Torckler E11 #898"
3300011186,*Microbiome,"Saline lake microbial communities from Rauer Islands, Antarctica - Metagenome Torckler E5 #430"
3300011187,*Microbiome,"Saline lake microbial communities from Rauer Islands, Antarctica - Metagenome Torckler E11 #897"
3300011188,*Microbiome,"Saline lake microbial communities from Rauer Islands, Antarctica - Metagenome Filla 1 #563"
3300011189,*Microbiome,"Saline lake microbial communities from Rauer Islands, Antarctica - Metagenome Torckler E6 #833"
3300011190,*Microbiome,"Marine gutless worms symbiont microbial communities from Oahu, Hawaii - Inanidrilus sp. 1 OAHU.JWI-30 metaG"
3300011269,*Microbiome,"Vadose zone soil microbial communities from Angelo Coast Range Reserve, California, USA - 15con2h3.4A metaG"
3300011270,*Microbiome,"Vadose zone soil microbial communities from Angelo Coast Range Reserve, California, USA - 15con2h2.4B metaG"
3300011271,*Microbiome,"Vadose zone soil microbial communities from Angelo Coast Range Reserve, California, USA - 15con2h3.4B metaG"
3300011273,*Microbiome,Marine microbial communities from the Deep Pacific Ocean - MP1492 (Metagenome Metatranscriptome)
3300011274,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S15 250m_B metaT (Metagenome Metatranscriptome)
3300011275,*Microbiome,Deep ocean microbial communities from the Global Malaspina Expedition - Deep seawater metaT MP2919 (Metagenome Metatranscriptome)
3300011276,*Microbiome,Marine microbial communities from the Deep Pacific Ocean - MP1423 (Metagenome Metatranscriptome)
3300011277,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S14 170_A metaT (Metagenome Metatranscriptome)
3300011278,*Microbiome,Deep ocean microbial communities from the Global Malaspina Expedition - Deep seawater metaT MP199 (Metagenome Metatranscriptome)
3300011279,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S19 NT30 metaT (Metagenome Metatranscriptome)
3300011280,*Microbiome,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S23 NT37 metaT (Metagenome Metatranscriptome)
3300011281,*Microbiome,"Active sludge microbial communities from Klosterneuburg, Austria - Klosterneuburg WWTP active sludge MT KNB_T0_6R (Metagenome Metatranscriptome)"
3300011282,*Microbiome,"Freshwater sediment microbial communities in response to fracking from Pennsylvania, USA - Straight Creek_MetaT_SC_2012 (Metagenome Metatranscriptome)"
3300011283,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S14 170_B metaT (Metagenome Metatranscriptome)
3300011284,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S15 AAIW_A metaT (Metagenome Metatranscriptome)
3300011285,*Microbiome,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S23 NT38 metaT (Metagenome Metatranscriptome)
3300011286,*Microbiome,Marine microbial communities from the Deep Atlantic Ocean - MP0200 (Metagenome Metatranscriptome)
3300011287,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S15 O2min_A metaT (Metagenome Metatranscriptome)
3300011288,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S17 NADW_A metaT (Metagenome Metatranscriptome)
3300011289,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S19 O2min_A metaT (Metagenome Metatranscriptome)
3300011290,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S15 NADW_A metaT (Metagenome Metatranscriptome)
3300011291,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S19 250_B metaT (Metagenome Metatranscriptome)
3300011292,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S15 250m_A metaT (Metagenome Metatranscriptome)
3300011293,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S14 O2min_A metaT (Metagenome Metatranscriptome)
3300011294,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S19 250_A metaT (Metagenome Metatranscriptome)
3300011295,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S17 O2min_A metaT (Metagenome Metatranscriptome)
3300011296,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S17 250_A metaT (Metagenome Metatranscriptome)
3300011297,*Microbiome,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN I3 S16 L6_A metaT (Metagenome Metatranscriptome)
3300011298,*Microbiome,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S2 DCM_A metaT (Metagenome Metatranscriptome)
3300011299,*Microbiome,"Active sludge microbial communities from Klosterneuburg, Austria - Klosterneuburg WWTP active sludge MT KNB_D5L_HD (Metagenome Metatranscriptome)"
3300011300,*Microbiome,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S9 DCM_A metaT (Metagenome Metatranscriptome)
3300011301,*Microbiome,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S12 O2min_A metaT (Metagenome Metatranscriptome)
3300011302,*Microbiome,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S23 Surf_B metaT (Metagenome Metatranscriptome)
3300011303,*Microbiome,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S21 DCM_B metaT (Metagenome Metatranscriptome)
3300011304,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S17 AAIW_A metaT (Metagenome Metatranscriptome)
3300011305,*Microbiome,"Peat soil microbial communities from Weissenstadt, Germany - Metatranscriptome 10 (Metagenome Metatranscriptome)"
3300011306,*Microbiome,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S23 DCM_B metaT (Metagenome Metatranscriptome)
3300011307,*Microbiome,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S21 DCM_A metaT (Metagenome Metatranscriptome)
3300011308,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S18 NT29 metaT (Metagenome Metatranscriptome)
3300011309,*Microbiome,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S23 Surf_A metaT (Metagenome Metatranscriptome)
3300011310,*Microbiome,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S2 DCM_B metaT (Metagenome Metatranscriptome)
3300011311,*Microbiome,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S23 DCM_A metaT (Metagenome Metatranscriptome)
3300011312,*Microbiome,Marine microbial communities from the Deep Pacific Ocean - MP2100 (Metagenome Metatranscriptome)
3300011313,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S17 Bottom_A metaT (Metagenome Metatranscriptome)
3300011314,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S15 Bottom_A metaT (Metagenome Metatranscriptome)
3300011315,*Microbiome,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S21 Surf_A metaT (Metagenome Metatranscriptome)
3300011316,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S19 Bottom_A metaT (Metagenome Metatranscriptome)
3300011317,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S17 DCM_B metaT (Metagenome Metatranscriptome)
3300011318,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S19 AAIW_A metaT (Metagenome Metatranscriptome)
3300011319,*Microbiome,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S9 250_A metaT (Metagenome Metatranscriptome)
3300011320,*Microbiome,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S12 250_A metaT (Metagenome Metatranscriptome)
3300011321,*Microbiome,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S12 Bottom_A metaT (Metagenome Metatranscriptome)
3300011322,*Microbiome,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S12 250_B metaT (Metagenome Metatranscriptome)
3300011323,*Microbiome,"Anoxygenic and chlorotrophic microbial mat microbial communities from Yellowstone National Park, USA - YNP NP_1300 MetaT (Metagenome Metatranscriptome)"
3300011324,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S17 DCM_A metaT (Metagenome Metatranscriptome)
3300011325,*Microbiome,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S9 DCM_B metaT (Metagenome Metatranscriptome)
3300011326,*Microbiome,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S21 Surf_B metaT (Metagenome Metatranscriptome)
3300011327,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S19 NADW_A metaT (Metagenome Metatranscriptome)
3300011328,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S17 250_B metaT (Metagenome Metatranscriptome)
3300011329,*Microbiome,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - KN S9 250_B metaT (Metagenome Metatranscriptome)
3300011330,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S17 Surf_A metaT (Metagenome Metatranscriptome)
3300011331,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S17 Surf_B metaT (Metagenome Metatranscriptome)
3300011332,*Microbiome,"Soil microbial communities from California, USA to study soil gas exchange rates - SR-CA-SC2 metaT (Metagenome Metatranscriptome)"
3300011333,*Microbiome,"Cornfield soil microbial communities from Stanford, California, USA - CI-CA-CRN metaT (Metagenome Metatranscriptome)"
3300011340,*Microbiome,Combined Assembly of Wetland Metatranscriptomes
3300011364,*Microbiome,"Fecal eukaryotic communites from dung pellets of Tule Elk in California, USA - Elk Dung Idec1 Metatranscriptome (Eukaryote Community Metatranscriptome)"
3300011365,*Microbiome,"Fecal eukaryotic communites from dung pellets of Tule Elk in California, USA - Elk Dung A8 Metatranscriptome (Eukaryote Community Metatranscriptome)"
3300011366,*Microbiome,"Fecal eukaryotic communites from dung pellets of Tule Elk in California, USA - Elk Dung A8 Metatranscriptome (Eukaryote Community Metatranscriptome)"
3300011370,*Microbiome,"Fecal eukaryotic communites from dung pellets of Tule Elk in California, USA - Elk Dung E36 Metatranscriptome (Eukaryote Community Metatranscriptome)"
3300011380,*Microbiome,"Attine ant fungus gardens microbial communities from New Jersey, USA - TSNJ020 MetaG"
3300011390,*Microbiome,"Attine ant fungus gardens microbial communities from New Jersey, USA - TSNJ016 MetaG"
3300011391,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMLT163_2"
3300011392,*Microbiome,"Attine ant fungus gardens microbial communities from North Carolina, USA - TSNC071 MetaG"
3300011393,*Microbiome,"Attine ant fungus gardens microbial communities from New York, USA - TSNY086 MetaG"
3300011394,*Microbiome,"Attine ant fungus gardens microbial communities from Georgia, USA - TSGA054 MetaG"
3300011395,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMZT200_2"
3300011396,*Microbiome,"Attine ant fungus gardens microbial communities from Florida, USA - TSFL044 MetaG"
3300011397,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT319_2"
3300011398,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMLT600_2"
3300011399,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT842_2"
3300011400,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMZT133_2"
3300011401,*Microbiome,"Attine ant fungus gardens microbial communities from Georgia, USA - TSGA068 MetaG"
3300011402,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMLT830_2"
3300011403,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMZT166_2"
3300011404,*Microbiome,"Attine ant fungus gardens microbial communities from New Jersey, USA - TSNJ035 MetaG"
3300011405,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMLT400_2"
3300011406,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT539_2"
3300011407,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT454_2"
3300011408,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT723_2"
3300011409,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMZT423_2"
3300011410,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT222_2"
3300011411,*Microbiome,"Attine ant fungus gardens microbial communities from New Jersey, USA - TSNJ017 MetaG"
3300011412,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMZT620_2"
3300011413,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMLT231_2"
3300011414,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT266_2"
3300011415,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMZT469_2"
3300011416,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMZT551_2"
3300011417,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMZT500_2"
3300011418,*Microbiome,"Attine ant fungus gardens microbial communities from Florida, USA - TSFL038 MetaG"
3300011419,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT357_2"
3300011420,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMZT199_2"
3300011421,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT769_2"
3300011422,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMZT640_2"
3300011423,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT119_2"
3300011424,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT200_2"
3300011425,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT244_2"
3300011426,*Microbiome,"Fecal eukaryotic communites from dung pellets of Tule Elk in California, USA - Elk Dung E36 Metatranscriptome (Eukaryote Community Metatranscriptome)"
3300011427,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT418_2"
3300011428,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT615_2"
3300011429,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT600_2"
3300011430,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMZT600_2"
3300011431,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT157_2"
3300011432,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMZT718_2"
3300011433,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT300_2"
3300011434,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT814_2"
3300011435,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMZT660_2"
3300011436,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT642_2"
3300011437,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMZT736_2"
3300011438,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT500_2"
3300011439,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMZT820_2"
3300011440,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMZT840_2"
3300011441,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT513_2"
3300011442,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT138_2"
3300011443,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT630_2"
3300011444,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMGT800_2"
3300011445,*Microbiome,"Groundwater sediment microbial communities from an aquifer in Colorado, USA - East MetaG ERMZT700_2"
3300012025,*Microbiome,"Saline lake microbial communities from Deep lake, Antarctica - Metagenome #81"
